GeneSymbol,Daily1,Daily2,Daily3,Daily4,Daily5,Weekly1,Weekly2,Weekly3,Weekly4,Weekly5,Vehicle1,Vehicle2,Vehicle3,Vehicle4,Vehicle5
Lgals9,4.985645496,5.841576976,5.26638539,4.185630187,7.620811688,6.540806423,5.519087356,6.341776452,16.90180554,10.19003381,6.81679356,6.906510662,7.670306857,6.194185275,7.00796987
Araf,50.68739587,58.95917227,32.83746184,49.39043621,53.20712161,53.52782399,56.90993356,53.55277893,44.23238472,65.00983596,51.1259517,57.59327535,50.94457539,55.85827793,57.87226732
Cfp,8.170919007,6.792531367,3.717448511,4.394911697,7.343691263,2.669716907,5.066703147,6.945755162,23.01522457,7.868253956,10.3469188,8.428284198,8.013753433,8.848836107,8.138287591
Timp1,9.555820533,9.101992032,6.970215957,8.371260375,9.837775089,7.875664876,7.961962088,22.5485385,67.96683506,10.57699712,8.399263494,7.491808176,9.502021927,7.521510691,8.816478224
Uxt,3.462253816,4.61892133,6.04085383,5.232037734,5.126727863,8.543094103,7.147670511,7.851723227,4.315354607,7.223315107,7.547164299,6.789451159,6.868931514,6.304795726,7.799192275
Cnnm3,15.7878774,19.01908783,11.77192028,18.41677282,19.81411039,17.08618821,17.37155365,19.22665559,19.41909573,16.76841007,16.79852699,16.03715188,15.22613152,17.03400951,15.59838455
Lman2l,19.38862137,24.8606648,15.79915617,24.27665509,24.3865974,28.69945675,20.17633575,23.85715904,23.01522457,26.4424928,22.03285062,23.76307906,16.37095344,19.13560808,20.34571898
Mcm3ap,44.87080946,48.22697271,28.19065121,43.32127244,47.24903247,47.78793264,41.43839359,50.6335485,65.08993199,44.11381726,41.26594673,40.15140944,42.01496443,40.04098338,39.67415201
Pcnt,187.792647,200.515526,125.1540999,176.4243124,170.844742,179.2714903,142.9534102,149.4847307,324.7304342,144.5952899,128.1800646,128.1801555,127.5331618,125.9853041,135.8641901
Mxd1,7.062997786,6.792531367,4.956598014,5.441319244,8.313612751,7.341721495,6.423855776,8.455701937,11.50761229,7.610278416,5.842965909,6.555332154,5.724109595,6.304795726,5.425525061
Gmcl1,4.985645496,4.483070702,3.097873759,5.650600753,6.373769776,6.273834732,6.333378934,6.945755162,3.236515955,7.997241726,6.451608191,4.68238011,6.182038362,5.972964372,4.8603662
Snrnp27,22.15842443,14.80771838,14.71490035,20.92815094,13.57890083,22.42562202,24.88113153,21.84389667,6.473031911,18.96120216,19.23309612,24.58249558,17.74473974,19.35682898,18.87630594
Ocrl,41.8240261,46.46091455,26.33192695,47.71618414,40.32102184,28.8329426,35.55739887,33.0175028,20.85754727,34.05277122,37.49236458,30.31841121,33.65776442,35.61656533,30.74464201
Calm1,271.9946598,263.8219183,164.9617777,277.9258444,225.0217851,221.7199891,375.1169866,288.0978446,368.603206,273.5830597,325.3801641,307.6323732,328.6783729,311.1471996,340.225634
Agpat3,107.8838289,111.2616638,67.68854163,107.1521328,96.71502834,142.8298545,103.1435998,134.3852629,153.1950886,153.7534216,104.6864725,105.236493,112.6504768,109.061905,110.7711367
Sema6b,15.64938725,14.12846524,8.054471773,16.95180226,14.13314168,9.344009175,9.771498926,16.40808828,29.48825648,17.54233669,7.790621212,5.852975137,4.80825206,5.530522567,6.216747466
Uhrf1,1.523391679,1.901908783,1.703830567,3.34850415,2.77120425,0.934400918,0.995245261,1.711273011,7.911483446,1.547853237,1.825926847,2.224130552,2.175161646,1.769767221,2.938826075
Dpp9,38.22328213,36.67966938,27.57107645,34.11288603,31.59172845,38.44392346,41.98125465,41.37254162,43.51315895,39.85722086,39.31829143,35.23491033,32.05501373,35.50595488,38.54383429
Ramp2,7.478468244,8.966141405,4.956598014,9.626949431,8.729293389,9.344009175,6.514332617,11.07294301,13.30567671,10.57699712,7.425435843,9.36476022,8.242717816,9.844330169,8.138287591
Lsr,0.969431069,2.445311292,1.084255816,0.837126037,1.385602125,0.934400918,1.176198945,2.113925484,0.359612884,0.902914388,2.434569129,1.990011547,1.373786303,0.663662708,1.356381265
Gramd1a,97.91253793,94.95958851,55.14215291,84.9682928,93.52814345,56.06405505,52.38609147,66.53832119,99.61276885,66.68667697,49.30002486,55.4862043,43.27426854,51.98691213,49.50791618
Hpn,5.262625801,6.65668074,2.013617943,4.185630187,5.958089138,8.409608258,5.971471566,4.630503441,6.113419027,4.643559712,6.81679356,5.735915635,6.182038362,5.088080762,4.634302656
Ckb,15.09542664,14.12846524,9.138727589,15.90539471,18.42850826,11.4797827,18.27632207,22.44787538,106.0858008,22.83083525,10.59037571,10.41829574,11.21925481,11.50348694,15.25928923
Sp1,43.48590793,41.97784385,30.66895021,50.01828074,44.33926801,52.05947969,53.29085988,64.22306947,35.60167551,63.59097049,54.29089157,57.35915635,54.03559457,50.10653446,55.04647301
Itgb7,1.938862137,3.803817566,2.168511631,2.929941131,3.879685951,2.536231062,2.895258941,2.516577957,11.86722517,2.708743165,1.582469934,4.097082596,2.289643838,3.097092637,2.599730758
Myg1,7.201487938,6.65668074,4.801704326,5.232037734,5.542408501,6.540806423,5.157179989,5.737797743,11.1479994,9.029143884,4.747409801,5.501796629,7.097895897,5.972964372,4.634302656
Rarg,13.57203496,13.72091336,7.899578085,14.44042415,10.94625679,14.81692884,14.56677155,13.99217344,13.66528959,15.3495446,14.36395786,13.22772381,16.48543563,14.82180048,15.82444809
Pfdn5,30.19085328,27.17012547,18.12256149,29.29941131,25.35651889,35.64072071,37.09550518,37.34601689,47.82851356,37.01948992,39.07483452,38.5125764,39.6108384,35.50595488,40.1262791
Efnb2,7.062997786,6.928381995,3.252767447,6.6970083,7.482251476,8.543094103,4.342888412,10.87161678,7.192257678,7.868253956,6.573336648,5.735915635,6.63996713,5.75174347,6.329779238
Rrp15,10.38676145,8.015187013,5.576172766,7.952697356,7.066570838,8.810065794,6.604809459,12.58288979,16.90180554,14.70460575,6.329879735,8.896522209,5.609627403,5.309301664,5.990683921
Rnd2,2.07735229,1.358506273,0.77446844,1.255689056,0.969921488,1.334858454,1.085722103,1.20795742,1.438451536,1.805828777,1.582469934,1.28765453,1.144821919,1.65915677,1.582444809
Srr,12.04864328,12.36240709,5.576172766,11.09192,10.66913636,11.4797827,12.21437366,13.28753161,3.955741723,16.51043453,9.981733428,11.23771226,11.90614796,11.06104513,11.7553043
Sync,56.78096259,55.1553547,35.31576085,43.32127244,48.91175502,64.07320577,64.41951144,54.76073635,87.38593079,45.40369496,61.95978433,53.49619276,59.64522198,57.84926605,56.62891782
Fndc5,49.16400419,54.74780282,30.66895021,39.13564225,39.21254014,73.55070079,45.78128201,53.65344205,47.46890068,46.04863381,47.10891264,49.98440767,43.8466795,47.00944182,46.11696302
Acp5,6.093566717,5.162323839,4.337023262,4.604193206,6.373769776,8.142636567,14.65724839,19.52864495,76.23793139,39.08329424,6.938522017,5.97003464,5.266180827,6.083574824,6.894938098
Fbxo9,21.18899336,25.53991794,14.40511298,18.62605433,22.44675443,24.96185308,25.96685363,28.89031495,37.39973993,31.60200359,28.48445881,20.36835348,22.89643838,24.5555202,23.28454505
Ccdc132,34.34555786,35.32116311,19.98128574,29.92725584,30.76036718,33.77191888,39.26694939,30.40026172,28.76903071,38.8253187,30.79729948,33.36195828,32.05501373,31.85580999,33.68346809
Hars,22.01993427,18.8832372,16.7285183,20.92815094,15.10306316,21.4912211,23.07159469,26.67572635,35.96128839,29.79617482,17.28544081,22.59248403,18.43163289,20.02049169,20.11965543
Zmat2,18.97315091,20.78514598,15.33447511,24.06737358,17.45858678,24.69488139,25.60494626,22.64920162,35.60167551,22.83083525,23.12840672,20.83659149,24.38470687,21.23720666,21.24997315
Ube2c,19.94258198,20.10589285,10.68766447,21.76527697,21.89251358,15.21738637,12.3048505,11.97891108,20.1383215,9.803070502,19.59828149,17.55892541,15.11164933,15.81729454,16.05051164
Smg5,70.4914877,67.11020991,43.83491369,61.52876376,65.95466116,74.48510171,76.72436194,78.7185585,86.66670503,81.77824603,64.02916809,64.26566701,68.11690418,72.00740382,66.80177731
Cct3,43.90137839,47.00431706,30.20426915,44.78624301,48.77319481,56.59799843,59.08137777,65.83367936,97.81470443,68.23453021,44.4308866,49.39911016,43.27426854,48.11554633,47.92547137
0610031J06Rik,9.417330381,9.645394541,6.505534894,10.88263849,10.25345573,11.07932516,14.47629471,14.99880463,17.26141843,17.41334892,12.17284564,15.21773536,14.19579179,10.61860333,13.45078088
Mef2d,141.6754262,129.6014985,90.30302007,130.1730988,119.300343,158.0472409,119.067524,125.8288979,138.4509603,119.5716626,145.4655054,127.360739,144.1330796,132.6219312,132.2471734
Tmem79,0.415470458,1.494356901,0.619574752,1.255689056,0.415680638,4.405032897,1.266675787,4.429177205,1.078838652,9.932058272,0.730370739,0.585297514,2.289643838,1.769767221,0.791222405
Snd1,70.90695816,70.50647559,46.62300007,64.04014187,64.1533784,55.53011167,73.28624195,80.42983152,122.9876063,78.42456402,69.99386245,58.52975137,63.88106308,63.49039907,63.07172883
Col18a1,31.99122526,30.83809241,22.61447844,30.76438188,31.86884888,32.03660289,33.38595466,49.42559108,148.8797339,41.14709856,30.1886572,29.26487569,26.21642194,24.22368884,27.24065708
Slc19a1,3.877724274,4.07551882,3.097873759,4.604193206,5.403848288,7.608693186,5.971471566,10.26763807,12.22683805,15.47853237,4.990866714,4.097082596,4.006876716,3.760755345,4.408239112
Kpnb1,102.8981834,102.2955224,62.26726255,99.40871695,90.89549941,102.1166717,113.4579598,121.6010469,158.5892818,123.0543324,102.9822741,108.3970995,106.0105097,103.8632138,102.7458808
Npepps,83.3710719,79.06506511,57.62045191,84.13116677,75.2381954,101.4492425,77.44817667,88.28155474,87.02631791,87.4537079,74.86300071,70.58688016,71.20792336,71.78618292,65.44539605
Mrpl10,16.89579862,18.33983469,12.23660135,14.23114264,12.05473849,22.55910787,20.80967364,25.46776893,25.17290187,26.18451726,19.35482457,16.9736279,20.49231235,17.58706176,21.02390961
Cyp51,10.5252516,9.101992032,6.195747518,12.97545358,9.144974026,10.27841009,13.66200313,15.80410957,11.1479994,16.89739784,9.251362689,7.25768917,8.815128776,7.742731594,6.668874554
Tcf25,145.13768,145.08847,86.43067787,132.4751954,140.3614953,128.0129257,134.7200176,143.6462698,187.7179254,139.8227424,133.1709313,121.0395258,125.5869645,127.6444608,125.3522353
Tubb6,42.79345717,43.743902,22.14979738,46.8790581,45.86343034,37.50952255,48.94797147,71.77280334,111.8396069,43.0819151,46.25681345,48.11145563,49.68527128,45.12906415,54.02918706
Def8,18.83466076,23.90971041,13.32085716,14.02186113,17.87426741,24.96185308,21.53348837,22.34721226,25.53251476,20.76703093,21.54593679,22.35836503,19.69093701,18.25072447,19.66752835
Meox1,2.6313129,2.173610038,2.478299007,3.34850415,2.909764463,2.269259371,3.890504202,5.033155915,7.551870562,3.869633093,4.747409801,7.023570165,5.609627403,4.645638956,6.555842782
Col1a1,838.9733448,988.9925671,630.5722036,1093.705168,1123.169083,621.2431243,577.6041587,864.0922074,7722.686682,794.3066862,417.2851487,426.2136495,409.9607292,394.5474799,439.0154028
Itga3,10.94072206,10.86805019,6.815322269,7.743415847,9.144974026,10.94583932,11.67151261,16.00543581,17.26141843,17.9293,6.81679356,6.204153646,6.411002746,6.194185275,7.347065187
Sgca,85.58691434,77.70655884,52.04427915,64.87726791,60.13513223,90.77037485,93.01019348,88.08022851,63.65148045,64.88084819,74.13262997,77.14221231,76.47410419,80.85623993,69.96666693
Foxm1,1.938862137,2.988713802,1.858724255,2.302096603,4.018246163,1.067886763,1.628583154,2.617241076,5.394193259,1.934816546,2.678026042,2.809428066,2.060679454,1.216714965,2.14760367
Itfg2,7.755448549,8.69444015,7.434897021,9.626949431,6.096649351,11.07932516,7.781008404,10.26763807,10.42877363,9.158131653,7.912349668,7.140629668,6.868931514,9.512498815,7.912224047
Nrip2,2.769803053,3.939668193,1.858724255,2.511378112,4.156806376,3.871089515,3.709550518,5.133819033,1.79806442,2.966718705,2.799754498,2.692368563,3.663430141,3.871365797,3.843080251
Tulp3,9.832800839,11.54730332,8.674046525,7.743415847,9.560654664,9.477495021,9.590545242,10.26763807,14.74412824,9.287119423,8.764448863,9.36476022,9.04409316,10.17616152,10.17285949
Gtf2h4,6.647527328,7.200083249,3.562554823,6.278445281,5.542408501,6.941263959,4.342888412,7.348407635,14.38451536,5.41748633,5.11259517,4.565320607,4.579287676,5.641133018,5.877652149
Tubb5,49.16400419,50.40058274,30.51405652,48.76259168,54.03848288,48.18839018,57.81470198,67.74627861,184.4814095,72.23315107,57.45583144,68.36274961,62.73624116,61.6100214,65.55842782
Ell2,56.22700198,51.07983588,35.47065454,49.1811547,42.81510567,34.57283395,42.16220833,40.46657355,37.75935281,45.79065827,24.22396283,21.89012701,21.86609865,23.67063659,20.57178252
Jup,81.0167393,80.42357139,47.70725589,81.61978865,67.34026328,77.42179031,83.78155561,86.9729342,89.90322098,70.29833452,65.97682339,65.90450005,69.60517267,62.82673636,59.68077567
Fkbp10,5.124135648,6.792531367,3.717448511,4.813474716,8.590733176,5.205947969,5.247656831,7.04641828,44.23238472,8.771168344,5.964694365,6.906510662,7.441342473,5.309301664,8.025255819
Nom1,25.48218809,24.99651543,13.78553823,23.43952905,23.13955549,22.9595654,20.99062732,21.64257043,39.55741723,23.21779856,18.13754001,19.54893696,21.86609865,19.57804989,19.55449657
Ergic1,27.97501084,29.07203425,18.74213624,24.27665509,28.40484357,41.64758375,34.38119993,46.00304506,21.93638592,60.10830071,24.5891482,23.06072204,23.92677811,23.78124704,26.44943467
Tnk1,0.969431069,1.086805019,0.77446844,1.883533584,0.831361275,0.266971691,0.45238421,0.905968065,1.438451536,0.515951079,0.365185369,1.053535525,0.343446576,0.221220903,0.791222405
Acap1,1.246411374,1.766058155,1.858724255,2.092815094,2.632644038,2.536231062,1.266675787,2.818567312,3.955741723,2.966718705,1.339013021,1.28765453,2.175161646,2.101598575,1.808508354
Tcea3,47.91759282,49.85718024,30.51405652,38.71707923,35.60997462,50.85810708,56.00516514,51.33819033,46.74967491,39.98620863,51.36940862,46.7067416,43.8466795,43.46990738,41.14356504
Ifrd1,82.26315068,76.07635131,37.17448511,89.78176752,68.44874498,77.688762,54.01467462,78.7185585,53.94193259,80.87533164,34.20569626,38.98081442,39.72532059,36.94389075,36.8483577
Stk38l,19.66560168,18.61153595,12.39149504,16.95180226,15.5187438,21.4912211,20.62871996,22.24654914,18.69986996,26.57148057,17.0419839,14.28125934,14.76820275,14.71119003,15.37232101
Brpf1,25.20520778,28.66448237,17.34809305,26.36947018,27.15780165,21.89167864,23.07159469,26.67572635,44.23238472,35.60062446,21.18075142,22.82660304,21.52265208,19.24621853,23.73667214
Akr1b3,59.55076564,56.24215972,37.79405986,54.83175546,50.43591736,69.54612543,77.53865352,68.85357291,76.59754428,66.42870143,56.48200379,53.02795475,56.66868499,52.09752258,61.60231579
Hoxc11,2.07735229,1.630207528,1.239149504,1.464970566,2.355523613,3.070174443,1.90001368,1.912599248,2.876903071,2.837730935,2.921482954,2.341190055,1.144821919,2.212209027,1.921540126
Hoxc8,4.570175038,3.803817566,3.562554823,2.302096603,4.295366588,4.004575361,4.523842095,4.529840323,1.79806442,6.836351798,4.869138257,3.39472558,4.579287676,5.862353921,3.956112024
Hoxc6,9.971290991,7.607635131,6.04085383,8.999104903,9.006413814,9.477495021,9.681022084,11.07294301,5.753806143,8.384205035,5.234323627,9.832998231,6.754449322,9.07005701,8.59041468
Gstt1,3.600743969,2.58116192,1.084255816,5.232037734,2.494083825,2.803202753,3.528596834,5.939123979,2.157677304,4.514571942,5.356052083,3.980023093,3.663430141,3.097092637,4.8603662
Gstt3,2.492822748,2.445311292,1.394043191,1.464970566,2.77120425,0.934400918,2.080967364,1.811936129,3.955741723,2.708743165,2.556297585,3.277666077,2.633090414,2.322819478,1.695476582
Ddt,3.739234122,3.939668193,2.633192695,3.557785659,4.156806376,9.077037485,3.80002736,7.65039699,5.034580375,9.932058272,5.11259517,4.097082596,5.724109595,3.650144894,4.747334428
Ddx18,14.12599557,12.49825772,7.125109645,11.09192,14.27170189,14.54995714,13.84295681,17.01206699,17.26141843,16.38144676,13.75531558,13.57890232,10.64684385,11.28226604,11.30317721
Ubl3,54.14964969,58.82332164,34.54129241,55.04103696,48.49607438,59.53468703,66.77190933,67.24296302,66.88799641,62.94603165,65.85509493,55.60326381,65.14036719,58.07048695,61.15018871
Gramd3,10.2482713,10.32464768,8.519152837,11.92904603,10.66913636,10.81235347,9.771498926,11.27426925,12.94606382,11.22193597,8.88617732,10.18417674,9.845468503,9.07005701,11.19014544
Eef1e1,5.678096259,4.347220075,3.252767447,4.394911697,3.741125738,4.538518742,5.247656831,5.033155915,1.79806442,6.578376258,6.573336648,3.745904088,4.922734251,5.198691213,6.44281101
Akt1,56.50398228,54.20440031,32.37278078,42.69342791,52.51432054,57.53239935,49.67178621,55.86803065,142.0470891,63.84894603,51.49113707,47.99439613,45.67839457,49.44287175,55.04647301
Cldn15,3.739234122,3.124564429,1.703830567,3.767067169,3.048324675,2.936688598,3.528596834,6.039787098,5.753806143,5.41748633,3.043211411,3.39472558,2.747572605,2.986482186,3.390953163
Il16,10.2482713,8.558589523,7.589790709,7.115571319,8.590733176,7.20823565,8.142915772,10.56962742,7.551870562,10.83497266,11.19901799,10.76947425,9.959950695,10.72921378,11.52924075
Tcirg1,38.08479198,39.66838318,22.61447844,52.94822187,57.5024882,19.75590511,28.13829783,32.21219785,198.5063119,42.69495179,26.17161813,22.82660304,24.38470687,26.10406652,22.49332265
Naglu,5.401115954,4.211369448,3.407661135,5.441319244,6.373769776,4.538518742,7.147670511,7.04641828,21.57677304,7.094327337,4.747409801,5.735915635,6.754449322,6.083574824,5.990683921
Coasy,12.04864328,10.32464768,5.731066454,7.952697356,10.53057615,14.68344299,10.5857905,15.50212022,10.42877363,23.86273741,8.277535038,9.013581712,7.784789049,8.738225656,8.59041468
Smo,12.46411374,13.58506273,8.209365461,14.85898717,12.47041913,13.21509869,13.57152629,14.09283656,28.04980495,15.60752014,19.23309612,18.72952044,16.71440002,18.47194537,19.4414648
Tspan33,3.462253816,4.61892133,1.703830567,4.813474716,4.572487013,2.669716907,2.261921048,2.214588602,3.236515955,2.192792086,2.434569129,2.692368563,2.060679454,2.544040381,2.260635442
Crnkl1,18.69617061,16.30207528,12.54638872,17.57964679,15.79586423,20.95727772,19.54299785,21.4412442,16.54219266,18.31626331,18.50272538,17.55892541,21.52265208,16.70217815,18.87630594
Rin2,35.59196923,38.03817566,25.55745851,38.50779772,42.26086482,27.89854168,37.72884308,43.28514087,61.85341603,55.59372877,33.47532552,37.10786237,36.06189045,35.28473398,36.62229416
Chordc1,33.23763664,36.40796813,21.84001,38.92636074,30.06756612,41.51409791,46.77652727,40.66789979,20.1383215,46.17762158,28.36273035,34.41549381,34.11569318,30.41787412,30.4055467
