Gene symbol,untreated,untreated,untreated,prednisolone-treated,prednisolone-treated,prednisolone-treated
Gm3045,5.482658,5.275266,5.237689,5.221933,5.523571,5.370994
Slc25a48,4.228129,4.370384,4.432565,5.067517,4.486578,4.730406
Fbxl21,4.891193,4.724765,4.818714,4.709654,4.914764,4.757667
2010203P06Rik,4.901068,5.128257,5.237516,4.995168,5.159947,5.286422
Tgfbi,13.9951,15.41456,14.68362,13.42372,13.27012,14.03342
Smad5,9.422807,9.381092,9.788224,9.305896,9.376301,9.26185
1700066J03Rik,4.48406,4.932247,4.652843,4.443903,4.728698,4.772821
Idnk,9.231117,8.866937,9.362085,9.072048,8.897109,8.871147
Gm26555,4.034305,4.29282,4.114855,4.071793,4.132123,4.126845
Gm24284,4.996046,4.913737,5.092772,5.453182,5.186281,5.36938
Rmi1,7.450542,7.523896,7.497265,7.696972,7.672355,7.629992
Ntrk2,6.107613,5.956681,6.259242,7.138067,6.776653,6.792931
Naa35,7.964738,8.039708,7.993694,8.095499,8.010802,8.018609
Spata31d1b,5.993881,5.893054,6.036417,5.835706,6.055627,5.855445
4930528D03Rik,4.797556,4.890375,4.874678,5.005464,4.990498,4.851827
Etohd2,5.764472,5.933365,5.601138,6.249294,6.01221,5.586314
A530065N20Rik,4.503438,4.497205,4.538256,4.176724,4.537604,4.338905
Gm5084,5.148236,5.31064,5.500585,5.589113,5.47015,5.414795
Gm24999,7.048276,7.391105,7.896577,7.382223,7.108437,7.27401
Dapk1,9.212586,9.165232,9.152095,9.675434,9.286208,9.383471
Gm10312,7.591208,7.25178,6.956403,7.431048,7.471153,7.248783
Gm24594,5.64306,5.273155,5.36137,4.66745,5.202373,4.813228
Gm21933,5.282559,4.634799,4.917039,5.077422,4.927598,5.012603
Zfp808,6.298059,6.136473,6.167447,6.313982,6.254764,6.348495
Gm20563,8.278418,8.304084,8.223136,8.207956,7.820627,7.945566
Gm6478,6.776952,6.767088,6.817414,7.195949,6.979944,7.193377
Gm23713,7.319825,7.298705,7.328973,6.867469,7.675108,7.478873
Gm24539,9.807487,9.951162,10.12666,10.01439,10.03914,10.11301
Gm25933,3.460814,3.709133,3.272037,3.503121,3.537288,3.267722
Gm23855,6.219393,6.700762,6.681634,6.645084,6.566787,6.566922
Gm22256,2.969222,3.289184,3.352841,3.179036,3.195236,3.200818
Gm24020,3.812294,3.770201,3.649934,3.79345,3.85869,3.827117
Mir713,3.367041,3.617888,3.517241,3.753346,3.80794,3.473442
Gm21963,8.366092,8.214581,8.339598,7.662408,7.95042,8.309385
Gm24588,7.24609,6.584297,7.060209,6.820716,6.878942,7.130378
Gm25448,14.26935,14.31585,14.68703,13.79314,14.08499,14.3347
2010111I01Rik,7.610868,7.634695,7.897524,7.579077,7.6078,7.66572
Gm16133,4.224634,4.028552,4.311147,4.163667,4.474687,4.142585
Ercc6l2,7.817969,7.595407,7.746045,8.013948,7.79645,7.896415
Habp4,8.560658,8.551118,8.544207,8.778462,8.794136,8.711252
1810034E14Rik,5.73305,5.738641,5.752157,5.950155,5.843359,5.525342
Cdk20,5.519244,5.807594,5.821262,5.721234,5.812866,5.870854
Gm4810,4.211284,3.948872,3.652042,3.594337,3.325066,3.776868
Spata31,4.620502,4.53417,4.242216,4.387293,4.393249,4.64066
Spata31d1c,3.630725,3.699626,3.720274,3.365063,3.857246,3.433603
Olfr466,3.74221,3.787079,4.372044,3.191873,3.686226,3.781064
Gm24130,18.85093,18.71631,18.77672,18.61327,18.79,18.84544
Gm10775,4.316946,4.310136,4.532377,4.395113,4.285685,4.445278
Zfp369,7.643466,7.624879,7.542036,7.994188,7.730795,7.648421
Gm5792,8.085887,7.776063,7.812919,7.780447,8.083468,7.823769
Gm10139,12.06719,11.73385,11.62525,11.9472,12.00329,11.9641
Gm6901,9.4296,9.170761,9.120238,9.275222,9.485124,9.301627
Gm26758,3.976043,3.387486,4.381814,3.585143,3.323768,3.789668
Gm6910,8.252257,8.640862,8.657131,8.253644,8.225467,8.344575
Gm10324,6.55486,6.502237,5.945503,6.053309,6.401466,6.489556
LOC100861707,5.060301,5.330857,4.746357,4.84637,5.399495,4.971483
Gm26754,4.418755,4.778034,4.452558,4.087,4.389627,4.574151
Gm26715,4.197522,4.3338,3.921583,4.312687,3.563054,3.553815
Gm5196,10.43062,10.29119,10.32371,10.16403,10.58563,10.40147
Gm5451,13.13546,13.36275,13.39926,12.81168,13.21918,13.363
Gm10767,5.963737,5.622326,5.705908,5.796437,6.31074,5.901253
Ptdss1,9.728924,9.60854,9.741723,9.578751,9.694834,9.709738
Zfp759,8.156211,7.946945,7.745935,8.016482,7.950553,7.892196
Rsl1,6.656938,6.77831,6.930487,6.617816,6.775661,6.575317
Zfp455,6.988655,7.079721,7.075857,6.865905,6.864558,6.922962
F630042J09Rik,5.841256,5.700735,5.756063,5.858593,5.750833,5.716939
Gm7928,3.756378,4.082285,3.865624,4.247604,3.711952,3.61236
9430065F17Rik,3.815222,4.055645,3.672594,4.057117,4.191877,4.027448
Gm26587,6.114373,6.049923,5.888897,6.237224,6.312308,6.380577
Gm26875,7.386827,7.098224,7.307573,8.257023,8.496428,8.24941
Zfp85os,4.295497,4.173768,3.892503,4.382211,4.300177,4.472182
Zfp493,5.39867,5.444062,5.46234,5.806716,5.687471,5.764274
Gm9625,14.94098,14.93285,14.67338,14.95901,15.28252,15.43939
Zfp273,7.723963,7.484976,7.382035,7.765445,7.86873,7.949273
Gm10037,5.031641,4.776143,4.731661,4.747483,4.710042,4.791524
BC048507,5.004243,5.021047,5.038451,5.226986,5.210001,4.993178
AA414992,4.332771,4.153713,4.225203,3.954868,4.241107,4.131908
Fastkd3,6.28523,6.408533,6.424389,6.259577,6.300251,6.375164
1700001L19Rik,4.356653,4.685068,4.862082,4.784793,4.752003,4.969167
Gm26929,7.889725,7.24604,7.824141,9.059866,9.445558,8.910529
Gm26844,3.41393,4.547235,3.798212,4.032733,4.452336,4.17065
Gm4812,8.827121,8.517984,8.53157,9.626472,9.822897,9.304095
4933416O17Rik,4.165945,4.34138,4.503673,3.961864,4.161697,4.222754
Gm26018,4.494042,4.939546,5.176935,4.807889,4.920238,4.691976
4930520P13Rik,4.796748,4.729074,4.535773,4.816988,4.712459,4.807881
1700100L14Rik,3.954894,3.894298,3.851819,4.129928,4.179628,4.132125
LOC102640576,4.007124,4.041186,4.242522,4.2254,4.067709,4.365604
LOC102640479,4.549271,4.67216,4.685395,4.858991,4.579868,4.507594
8030423J24Rik,4.769866,5.009861,4.769988,4.564843,4.88807,4.896446
Mir466f-4,10.14518,9.962274,9.897532,9.476937,10.0514,9.89845
1700112M02Rik,4.704395,5.036293,4.665907,4.867292,5.199643,4.850235
Irx2,4.270645,4.399478,4.410222,4.249082,4.376352,4.480899
Irx4,4.870539,4.827831,4.83386,4.525543,4.741967,4.762973
Gm10263,14.19068,14.60756,14.34603,13.85691,13.86372,14.40028
Mrpl36,6.165201,6.111598,6.161882,5.860362,5.961401,6.237518
Lpcat1,7.2418,7.350996,7.075655,7.072296,6.942062,7.007844
Slc6a3,5.101408,5.055354,5.266644,4.987112,5.077437,5.245705
Clptm1l,11.30665,11.75244,11.61517,11.25242,11.0383,11.40303
Tert,4.755979,4.518417,4.584374,4.618515,4.463622,4.641602
Slc6a19os,4.470129,4.699587,4.509702,4.547297,4.303169,4.557065
Slc12a7,7.354918,7.645327,7.825326,7.32439,7.156761,7.323349
Gm8062,15.98585,15.84049,15.67991,15.68907,15.76303,15.7855
Brd9,7.715485,7.738759,7.652087,7.650259,7.63491,7.753773
Zdhhc11,4.412918,4.207151,4.164052,4.194343,4.270719,4.104859
Tppp,6.68553,6.582443,6.330228,6.32406,6.366209,6.175404
Slc9a3,5.126438,5.057666,5.151142,4.853217,5.195443,4.965558
Gm16125,7.233638,7.266837,7.224691,7.574547,7.975777,7.664111
Ccdc127,8.715334,8.547762,8.627073,8.640182,8.655221,8.620748
LOC100862446,16.48054,17.02977,16.70008,16.34047,15.96275,16.45332
Erap1,9.546419,9.551617,9.479416,9.255951,9.188009,9.276796
Hnrnpa1l2-ps,7.461458,7.768951,7.42053,7.249791,7.568177,7.75004
Pcsk1,4.481633,4.53336,4.571132,4.463079,4.419554,4.459176
Mir682,13.45412,13.7919,13.39829,13.20246,13.11883,13.45848
Gm23012,3.88668,4.118759,3.899485,3.807342,3.80573,3.917034
Ell2,10.52153,10.45444,10.93692,9.707863,9.439738,9.481996
Gm23127,9.568888,8.904505,9.654701,8.874589,8.739406,8.705429
Glrx,10.93964,11.0747,11.07683,11.1491,10.87915,10.68281
Gm24163,5.5096,5.501899,6.057877,5.375694,5.472558,5.893996
Gm6311,12.86105,12.56583,12.56939,12.8093,13.27818,13.22401
Spata9,4.930186,4.38379,4.542726,4.701735,4.283918,4.642946
Ttc37,8.728116,8.923159,9.058929,8.884183,8.656601,8.770516
LOC102633384,4.747584,4.955404,4.626568,4.607857,4.672558,4.966944
Mctp1,7.511853,7.622307,7.533811,7.317775,7.162561,7.385534
Gm15740,4.882825,4.985743,5.323411,4.891163,5.363401,5.38624
Gm8185,9.006001,8.919298,8.865584,8.85102,9.139396,8.870552
2210408I21Rik,6.644627,6.341558,6.488385,6.611513,6.761221,6.795652
Gm26088,4.992658,4.634581,4.968832,4.912663,4.939201,5.115881
Fam172a,7.885001,7.705719,7.696382,7.454003,7.559,7.866899
Pou5f2,6.05887,5.724083,5.965479,6.257534,5.863587,5.947763
3110006O06Rik,3.217008,3.429502,3.219592,3.153516,3.031698,3.123331
A830082K12Rik,5.961761,5.887678,5.954082,5.943369,6.036035,6.106309
Gm23019,14.53838,14.53997,14.47955,14.28875,14.20638,14.10188
Gm25383,6.62043,6.161713,6.385685,6.627678,7.027002,6.401289
Gm24863,16.58587,16.58449,16.91994,16.16385,16.41287,16.53107
Gm24635,4.076698,4.168649,4.018611,3.992302,4.092987,4.062884
Arrdc3,11.71549,10.16647,10.53861,10.2159,9.95745,9.92276
5430425K12Rik,5.747997,5.876216,6.017942,5.77906,5.469979,5.7375
9330111N05Rik,4.660674,4.427062,4.508722,4.485708,4.420859,4.484123
Gm8399,17.10486,17.27739,17.29174,16.78889,16.90475,17.0868
Lysmd3,9.558655,9.063868,9.03742,8.993377,8.857778,8.835464
Mblac2,6.921992,6.818827,6.51718,6.799206,6.882578,6.657939
Cetn3,9.03245,8.989594,8.736326,8.735509,8.850234,8.998509
Gm24295,5.518297,5.548467,4.950567,5.420596,5.592838,5.257532
Mef2c,13.88573,13.44532,13.70046,14.46985,14.47905,14.25589
C130071C03Rik,4.416667,4.570166,4.439546,4.298348,4.631958,4.459047
2810049E08Rik,4.018091,4.48144,4.6634,4.361391,4.297129,4.154165
Gm24331,18.23268,17.94692,18.13745,18.01739,18.08459,18.15749
Tmem161b,8.858335,8.676024,8.580766,8.689766,8.718553,8.707488
Gm17618,3.95093,3.93031,4.012517,3.8244,3.933173,3.909814
Ccnh,9.517555,9.186647,9.206025,9.323919,9.258242,9.277388
Gm27025,4.187668,4.726313,4.377066,4.54973,4.795128,4.643313
Gm24935,7.025402,6.738692,7.083046,7.195457,7.345422,6.886562
Gm21232,4.579618,5.107689,4.328372,5.18349,4.738523,4.526919
Gm8526,12.15697,11.78507,12.0245,12.11232,12.28146,12.21423
Edil3,5.718173,5.468249,5.487301,5.522854,5.575551,5.491915
Hapln1,4.6563,4.812819,4.523791,4.628513,4.75018,4.782093
Gm16318,7.113714,6.968984,7.016614,6.936382,7.343447,7.364565
Gm4117,4.555284,4.157953,4.239867,4.26729,4.40992,4.239383
Tmem167,7.435455,7.642875,7.550461,7.362579,7.23909,7.461781
Gm24507,7.270606,6.883546,7.601234,6.891827,6.73981,7.207435
Gm21726,5.230237,5.428018,5.170195,5.221608,5.796199,5.424978
Rps23,16.22674,16.19671,16.19292,16.08835,15.9363,16.19534
Gm17450,6.281129,6.079003,6.406399,6.424937,6.652462,6.595599
Ssbp2,7.673906,7.353164,7.267498,7.524601,7.718067,7.582624
Gm22778,4.398035,4.747841,4.782078,4.888486,4.406786,4.704407
Acot12,4.688383,4.987473,4.776182,4.765011,4.781599,4.722615
1700119I11Rik,4.958345,5.073621,4.364663,5.194804,5.125383,5.20482
Gm20379,7.922422,7.964546,7.691399,7.72146,8.281706,8.292526
Dhfr,6.7775,6.984707,6.595319,6.65685,6.560028,6.820108
Ankrd34b,5.082514,5.178429,5.12011,5.351045,5.313353,5.189497
Serinc5,9.350831,9.110491,9.200552,9.232753,9.193167,9.280013
Mtx3,7.673727,7.421092,7.302254,7.8327,7.752898,7.998989
Gm4814,6.314326,6.006864,5.842373,6.361996,6.412589,6.345698
A630019I02Rik,11.13876,10.4592,11.43276,11.64234,11.54387,11.51865
Gm2076,15.16683,14.68318,14.92701,15.7874,15.85662,15.40393
Homer1,9.507759,8.828277,9.192565,9.16729,9.239836,9.052481
Gm6109,11.6186,11.55301,11.48908,11.58234,11.52388,11.81391
Gm15622,3.739868,3.800826,3.858143,3.641384,3.590897,3.665697
Dmgdh,4.030726,4.176784,4.065469,4.072239,4.073582,4.11122
Mir5624,3.710184,5.770783,4.705845,5.222247,4.960222,5.059882
Gm24737,5.213849,5.370219,5.03305,4.482848,4.919858,5.364213
Lhfpl2,6.98023,7.34574,7.139055,7.035171,7.075253,6.980882
Ap3b1,10.57833,10.84475,10.74176,10.61982,10.43054,10.57568
Gm25109,7.788415,7.473383,7.555338,6.80956,7.747251,7.231829
Tbca,10.62569,11.06218,10.39146,10.16956,10.19445,10.39779
Otp,4.63421,4.637435,4.805626,4.828515,4.84279,4.8653
Wdr41,9.885317,9.858315,9.822949,9.750093,9.793319,9.966363
Gm16243,10.02694,9.87899,10.0689,9.521683,9.466553,9.567685
Zbed3,7.487684,7.505688,7.551511,7.574103,7.504752,7.575427
Snora47,11.45377,11.5586,11.86814,11.57564,11.71754,11.85205
Gm22661,9.113145,8.930119,9.279524,9.462238,9.66192,9.409512
F2rl2,6.104362,6.22797,6.186496,6.091766,6.225821,6.007099
Gm17190,8.656044,8.347065,8.645227,8.62315,8.559997,8.737267
Gm25213,5.011497,5.249512,4.74788,5.028474,5.006299,5.164743
Poc5,6.977081,7.159534,6.852541,7.016095,6.962872,6.994011
Col4a3bp,11.06253,11.08054,11.28214,11.43248,11.26883,11.058
Gcnt4,5.058408,5.481573,5.470186,5.322317,5.257525,5.530567
Fam169a,4.756863,4.668096,4.758083,4.848163,4.811016,4.798291
Gfm2,9.13695,8.980803,9.138645,9.439971,9.484875,9.332344
Enc1,7.820638,8.03089,8.253058,7.903554,7.837533,7.680656
C430039J16Rik,3.556158,4.044009,3.719542,3.656219,3.597937,3.528289
Gm22007,14.19594,14.30103,14.04947,13.81597,14.02436,13.89218
LOC102636359,4.318704,4.847444,4.268296,5.12201,4.825382,4.630006
Lincenc1,4.947364,4.931812,4.886867,5.022073,4.952398,4.878364
Gm5086,6.575661,6.513085,6.174091,6.459336,6.086874,6.746235
Gm26619,5.205293,5.550228,5.015811,4.898168,5.530838,5.178899
Ankra2,6.541108,6.59766,6.378091,6.713321,6.600173,6.524577
Gm21976,4.487206,4.395669,4.594526,4.469081,4.537073,4.419259
Gm9828,4.701067,4.889205,4.73926,4.871357,4.785994,4.802307
Foxd1,4.448279,4.302774,4.578869,4.423431,4.322353,4.288576
Gm22698,6.471234,6.526478,6.710292,6.091634,6.279628,5.9363
Gm5453,14.56606,14.97001,14.6114,14.72483,14.64666,15.06099
A930014D07Rik,4.085883,4.10658,4.020969,3.734119,4.227717,3.916496
Gm807,4.919499,5.723567,5.978529,6.180822,6.101563,5.951463
Zfp366,7.876728,8.205843,8.194809,7.193703,7.580245,7.161673
Mrps27,8.551885,8.175329,8.347855,8.815677,8.898258,8.637825
Gm26559,4.624884,4.612051,4.833114,5.087545,4.933108,5.044734
Serf1,5.788385,5.881875,5.794077,5.794785,5.648055,5.577876
Smn1,7.659349,7.942716,7.779025,7.540309,7.602503,7.724916
Rpl31-ps13,15.55095,15.55625,15.25518,15.53602,15.51808,15.55713
Gm24261,5.602588,5.682378,5.82747,4.538022,5.313854,5.370223
Taf9,9.588635,9.783365,9.612784,9.503986,9.526169,9.5495
Ccdc125,6.536204,6.317074,6.015476,6.239363,6.12703,6.252279
Gm16335,9.395654,8.728557,9.400663,9.473963,9.347445,9.461673
5930438M14Rik,4.696225,5.05725,4.701365,4.806545,5.01781,4.51715
4933416M06Rik,4.672292,4.855824,4.710358,4.927037,4.961633,4.775544
Gm25808,4.325617,4.380473,4.007668,4.044286,4.419096,4.097355
Cd180,10.77705,11.2772,10.15358,10.42248,10.14545,10.69277
1700099I09Rik,5.893873,5.716897,5.901491,5.76603,6.081079,5.990458
Gm17160,5.569833,5.576099,5.366807,5.508109,5.636451,5.527958
Gm5454,7.925425,8.288733,8.022829,8.09776,8.201302,8.355677
n-R5s56,13.53322,13.86453,14.44019,13.9814,14.12915,13.79876
Gm16416,16.69722,16.64979,16.53953,16.4262,16.6958,16.68214
Gm24870,15.89836,16.24228,16.16219,15.52965,15.80596,15.93675
Sgtb,6.281281,6.066748,6.165301,6.504142,6.252424,6.344646
Trim23,9.447468,9.277174,9.040721,9.334883,9.603794,9.355823
Cenpk,6.091107,6.365022,6.129356,6.064768,5.99497,6.292231
Adamts6,7.069311,7.169536,7.140822,7.073774,6.75666,7.07413
2610204G07Rik,4.193395,3.939081,4.552711,4.547053,4.054217,4.166242
Srek1ip1,7.649665,7.496465,7.491535,7.750945,7.754502,7.728683
Gm4938,7.121894,7.148874,6.721843,6.82199,6.64817,6.619079
4933425L06Rik,4.059634,3.93739,4.07901,3.868186,3.955584,3.96815
Htr1a,4.167768,4.487376,4.434302,5.004355,4.470606,4.850541
Dimt1,9.911489,9.945414,10.1361,9.73349,9.698826,9.950147
3830408C21Rik,4.896339,5.184534,5.190278,5.240641,5.056626,4.862335
LOC102633689,4.078433,3.954553,3.902867,4.168325,3.941173,3.903928
AI197445,4.375744,4.326969,4.390046,4.348758,4.221322,4.504433
1700006H21Rik,4.613547,4.302152,4.59382,4.254066,4.441911,4.720063
Smim15,10.11166,10.2781,10.13919,9.746518,9.795964,10.05866
Ercc8,6.04183,6.160722,6.403766,6.008539,6.197034,6.295409
Elovl7,4.639552,4.563317,4.95738,4.696411,4.762108,4.661563
Depdc1b,4.352912,4.356686,4.376459,4.436719,4.41046,4.548436
Pde4d,8.860783,8.029876,8.204636,7.762184,7.87275,7.657221
Rps3a3,15.24576,15.36125,15.28809,15.03725,15.02474,15.4639
Mir582,4.78018,5.131449,5.087392,4.65776,4.995538,4.232849
Gm10737,10.65043,9.666909,10.56951,9.746114,8.85268,9.066267
Plk2,11.04131,11.18791,10.84788,10.17825,10.0813,10.47215
LOC102635797,5.033994,4.93109,4.791242,5.013616,4.927866,4.850151
Actbl2,4.120026,4.499072,4.358527,4.095385,4.167153,4.146156
Gm15289,10.13218,9.522398,9.65458,10.69599,10.6307,10.39871
Gm15286,5.589957,5.127278,5.041597,4.801832,5.146756,4.690857
Gm10198,6.615216,6.141979,6.487741,6.434846,6.913042,6.674481
Mier3,9.446628,9.31333,9.452541,9.308441,9.114415,9.166128
Gm15287,5.649778,5.688632,5.482036,5.436989,5.232209,5.483253
Gm15327,5.476533,5.267035,5.506287,5.291123,5.566438,5.63602
Gm15324,4.136353,4.503686,4.531155,4.127765,4.429972,4.438137
Gm15326,6.050653,5.59258,5.570818,5.723207,5.479917,5.917
Gm15322,4.892388,4.429078,4.562229,4.227961,4.552206,4.775871
Gm15323,4.182316,4.204483,3.945483,4.244518,3.979589,4.147899
Ankrd55,4.923749,5.019031,5.307613,5.074089,5.066222,5.133133
Gm22768,3.870315,3.608198,3.919744,3.95626,3.655547,3.669123
Il6st,14.20169,14.19582,14.80869,14.00177,13.96785,14.03338
Slc38a9,8.468225,8.30961,8.374707,8.379697,8.484108,8.152501
Ppap2a,12.73493,12.44068,12.67892,12.88844,12.8782,12.8389
Gm26943,5.0527,5.144494,5.103958,5.529584,5.29008,5.166524
Dhx29,7.947707,8.153608,8.140038,8.043562,8.038047,8.132955
Ccno,3.640915,3.700242,3.651081,3.538212,3.594522,3.611526
Mcidas,4.565959,4.938519,4.515952,4.777157,4.797316,4.711899
Cdc20b,4.80575,4.654161,4.740837,4.52391,4.822896,4.663847
Mir449c,4.970465,4.978707,5.072186,4.958639,5.059529,4.810355
Mir449b,8.204612,7.829998,7.881686,7.797064,8.055226,8.187503
Mir449a,5.031696,5.632878,5.408861,5.223984,6.207089,5.425371
Gm9848,4.652424,4.730236,4.530925,4.108087,4.546827,4.393892
Esm1,4.770636,4.741027,4.423673,4.573444,4.384598,4.089666
BC067074,6.067232,5.701106,5.675798,5.630689,5.615592,5.468537
Gm22385,5.843066,5.594493,5.137177,5.300011,5.734803,5.247955
Arl15,8.573484,8.63412,8.692202,8.48343,8.453732,8.515758
Gm25950,6.579107,6.789269,6.815071,6.454938,6.943387,6.625972
4930544M13Rik,4.495847,4.574443,4.637632,4.749961,4.642474,4.478892
Mocs2,7.631855,7.658683,7.498931,8.041802,7.853331,7.904435
Gm10734,5.186506,5.280205,5.341346,4.983893,5.19499,5.094065
Gm25985,4.951132,4.947023,4.758582,5.553031,5.34161,5.307585
Gm6404,16.56183,16.47815,16.31966,16.14541,16.27184,16.50903
Gm23198,5.46389,5.821375,5.477468,5.048799,5.64754,5.34243
Gm6416,5.341673,5.587974,5.407732,5.339323,5.312767,5.506124
Emb,9.357362,10.03528,10.03964,9.487662,8.989945,9.351725
Hcn1,4.288348,4.395547,4.579793,4.456851,4.576605,4.445042
Gm26349,3.958377,3.945543,4.403452,3.724195,3.84233,3.874626
B430218F22Rik,5.400561,5.396832,5.420586,5.407377,5.232643,5.608506
1700003P14Rik,4.392589,3.79443,4.016687,3.913891,4.112628,3.649175
Fgf10,5.079188,4.845767,4.899445,5.169531,4.828018,4.949938
Paip1,10.0352,9.91334,9.896481,9.937036,9.909577,9.99812
4833420G17Rik,9.30547,8.943653,8.974068,9.178905,8.944279,9.180366
Gm7120,6.848901,7.030305,6.855396,7.327114,7.380002,8.093856
Ccl28,5.214046,4.818873,4.99584,5.377398,5.815864,5.835526
1700074H08Rik,3.917367,4.268023,4.183739,3.932725,4.56214,4.187851
Hmgcs1,10.59574,10.42941,10.09369,10.83529,10.38457,10.61124
Gm23308,4.556266,4.846284,5.284113,4.954138,4.982329,4.992548
Gm20784,9.840255,9.96485,9.892907,9.819961,9.842727,10.01152
Gm24798,6.088321,6.858602,6.689042,5.820787,6.114674,6.22334
Gm20767,5.053243,4.815029,4.612586,4.974778,4.916192,4.887484
Gm21818,5.060265,4.271941,4.838963,4.681636,5.097099,4.90507
AF067061,4.17689,4.513377,4.215755,3.999195,3.872003,4.223767
BC147527,6.014998,5.987906,6.003282,5.3795,5.520926,5.854011
Tcstv3,4.379381,4.103362,4.078186,4.033317,4.153066,4.087756
Fam208b,10.0389,9.798856,10.12704,9.612222,9.505277,9.687407
Calml3,4.890005,5.149949,5.104049,5.05767,5.258735,5.068102
Net1,9.04811,8.694077,9.150506,9.783957,9.525728,9.297212
Ucn3,4.327218,4.375728,4.649277,4.155707,4.55671,4.334864
Gm22460,19.65543,19.64457,19.64429,19.64998,19.65064,19.64695
Akr1c18,7.161306,6.777813,5.54521,5.732512,6.267368,5.894165
Akr1c12,4.708694,4.603871,4.474697,4.697328,4.427274,4.513198
Akr1c20,4.478578,4.463119,4.543895,4.569285,4.65674,4.410193
Akr1e1,9.314243,9.174016,9.06217,9.423128,9.470573,9.258255
Gm24790,5.031368,5.26615,5.261483,5.318653,5.261055,5.2439
1700016G22Rik,4.225778,4.477855,4.348753,4.440984,4.502219,4.304027
Gm26259,8.971836,8.032647,8.755762,8.140068,8.205781,8.769274
Pfkp,8.192376,8.570608,8.643151,8.228944,7.94979,8.060946
Gm10029,13.48281,13.06082,13.43563,13.23635,13.43675,13.40906
Gm22689,4.840976,4.522751,4.703109,4.562628,4.668405,4.592368
Gm9742,5.994054,5.617599,5.678685,5.85563,5.814179,5.975929
Gm10357,11.68074,12.06708,11.43743,10.98563,11.40012,11.96066
Gm22750,4.572393,4.377709,4.167167,4.154346,3.898277,4.563898
Rpl10a-ps2,7.775396,7.564495,7.327596,7.711905,7.85481,8.039393
Gm22115,5.689516,5.735417,6.888644,5.443365,6.021797,6.339884
Gm23923,5.689516,5.735417,6.888644,5.443365,6.021797,6.339884
Gtpbp4,10.76341,10.83951,11.3704,10.98474,10.96085,10.89912
Gm23496,3.867712,3.888918,3.821921,3.643842,3.869324,3.566449
Zmynd11,9.421064,9.297091,9.356973,9.383302,9.428766,9.375411
Gm24187,19.91737,19.9131,19.91182,19.91851,19.91917,19.91448
Chrm3,5.402491,5.677185,5.553073,5.834405,5.608556,5.578175
Gm23415,14.48753,14.66581,14.52254,14.4835,14.07732,14.09801
